"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",0.56992,40.76475,,,,
"CEPSA L-D: 24H 1,105 e","CEPSA L-D: 24H 1,105 e",0.62886,40.76478,,,,
"CEPSA L-D: 24H 1,105 e","CEPSA L-D: 24H 1,105 e",0.62622,40.76503,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",0.51019,40.80796,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",0.52389,40.81933,,,,
"CEPSA Horario Especial 1,064 e","CEPSA Horario Especial 1,064 e",-1.32822,40.69216,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-1.33336,40.75058,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-1.30536,40.83761,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.04897,40.72872,,,,
"CEPSA L-D: 06:30-22:00 1,084 e","CEPSA L-D: 06:30-22:00 1,084 e",-3.14989,40.82997,,,,
"CEPSA L-D: 07:00-00:00 1,095 e","CEPSA L-D: 07:00-00:00 1,095 e",-2.92839,40.92225,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-4.39872,40.77089,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-4.39803,40.77211,,,,
"CEPSA L-D: 07:00-23:00 1,073 e","CEPSA L-D: 07:00-23:00 1,073 e",-4.51725,40.83744,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-4.57290,40.87606,,,,
"CEPSA L-D: 07:00-23:00 1,104 e","CEPSA L-D: 07:00-23:00 1,104 e",-2.62825,40.78544,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.75992,40.89642,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.76047,40.89844,,,,
"CEPSA L-D: 06:30-22:00 1,096 e","CEPSA L-D: 06:30-22:00 1,096 e",0.79892,40.88747,,,,
"CEPSA L-D: 24H 1,105 e","CEPSA L-D: 24H 1,105 e",0.89714,40.98547,,,,
"CEPSA L-D: 24H 1,105 e","CEPSA L-D: 24H 1,105 e",0.89372,40.98569,,,,
"CEPSA L-D: 07:00-23:00 1,046 e","CEPSA L-D: 07:00-23:00 1,046 e",-5.34522,40.92864,,,,
"CEPSA L-D: 07:00-23:00 1,058 e","CEPSA L-D: 07:00-23:00 1,058 e",-5.54444,41.05492,,,,
"CEPSA L-D: 24H 1,058 e","CEPSA L-D: 24H 1,058 e",-5.54392,41.05744,,,,
"CEPSA L-D: 07:00-23:00 1,046 e","CEPSA L-D: 07:00-23:00 1,046 e",-5.65700,40.94717,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-5.64483,40.97406,,,,
"CEPSA L-D: 07:00-22:00 1,060 e","CEPSA L-D: 07:00-22:00 1,060 e",-5.71725,41.01847,,,,
"CEPSA Horario Especial 1,058 e","CEPSA Horario Especial 1,058 e",-5.59397,41.01981,,,,
"CEPSA L-D: 08:00-22:00 1,093 e","CEPSA L-D: 08:00-22:00 1,093 e",-3.63753,40.99789,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",-3.61722,41.03497,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-3.58081,41.13492,,,,
"CEPSA Horario Especial 1,102 e","CEPSA Horario Especial 1,102 e",1.11352,41.09794,,,,
"CEPSA Horario Especial 1,101 e","CEPSA Horario Especial 1,101 e",1.22817,41.10831,,,,
"CEPSA L-D: 06:00-22:00 1,096 e","CEPSA L-D: 06:00-22:00 1,096 e",1.21244,41.12436,,,,
"CEPSA Horario Especial 1,096 e","CEPSA Horario Especial 1,096 e",1.21403,41.12464,,,,
"CEPSA L-S: 06:00-22:00 1,088 e","CEPSA L-S: 06:00-22:00 1,088 e",1.21486,41.14819,,,,
"CEPSA L: 07:30-22:00 1,105 e","CEPSA L: 07:30-22:00 1,105 e",1.25867,41.11592,,,,
"CEPSA L-D: 06:00-23:59 1,096 e","CEPSA L-D: 06:00-23:59 1,096 e",1.30678,41.13169,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.34544,41.14081,,,,
"CEPSA L-D: 24H 1,094 e","CEPSA L-D: 24H 1,094 e",1.11556,41.14183,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",1.11457,41.15231,,,,
"CEPSA L-D: 07:30-22:00 1,104 e","CEPSA L-D: 07:30-22:00 1,104 e",1.27167,41.15861,,,,
"CEPSA L-D: 06:00-22:00 1,084 e","CEPSA L-D: 06:00-22:00 1,084 e",1.14553,41.20356,,,,
"CEPSA L-D: 06:30-21:30 1,084 e","CEPSA L-D: 06:30-21:30 1,084 e",1.20744,41.20577,,,,
"CEPSA L-D: 06:30-21:30 1,093 e","CEPSA L-D: 06:30-21:30 1,093 e",1.23606,41.27453,,,,
"CEPSA L-D: 06:00-22:00 1,100 e","CEPSA L-D: 06:00-22:00 1,100 e",1.41222,41.14717,,,,
"CEPSA L: 06:00-22:00 1,104 e","CEPSA L: 06:00-22:00 1,104 e",1.56944,41.19550,,,,
"CEPSA L-D: 06:00-22:00 1,100 e","CEPSA L-D: 06:00-22:00 1,100 e",1.54436,41.23628,,,,
"CEPSA L: 06:00-00:00 1,103 e","CEPSA L: 06:00-00:00 1,103 e",1.58575,41.24628,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.41428,41.28636,,,,
"CEPSA L-D: 07:00-23:00 1,102 e","CEPSA L-D: 07:00-23:00 1,102 e",1.41186,41.28788,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",1.73628,41.23232,,,,
"CEPSA L-D: 06:00-22:00 1,096 e","CEPSA L-D: 06:00-22:00 1,096 e",1.72611,41.23903,,,,
"CEPSA L-D: 06:00-22:00 1,096 e","CEPSA L-D: 06:00-22:00 1,096 e",1.72094,41.35008,,,,
"CEPSA L-D: 06:30-22:30 1,096 e","CEPSA L-D: 06:30-22:30 1,096 e",1.67733,41.35228,,,,
"CEPSA L-D: 06:00-22:00 1,093 e","CEPSA L-D: 06:00-22:00 1,093 e",1.59919,41.39003,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.97978,41.28036,,,,
"CEPSA L-D: 24H 1,107 e","CEPSA L-D: 24H 1,107 e",2.05921,41.29381,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",2.00283,41.29825,,,,
"CEPSA L-D: 24H 1,105 e","CEPSA L-D: 24H 1,105 e",2.07003,41.31644,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",2.08741,41.32560,,,,
"CEPSA L-D: 24H 1,100 e","CEPSA L-D: 24H 1,100 e",2.09988,41.33864,,,,
"CEPSA L-D: 24H 1,099 e","CEPSA L-D: 24H 1,099 e",2.02328,41.31792,,,,
"CEPSA L-D: 24H 1,097 e","CEPSA L-D: 24H 1,097 e",2.11669,41.34914,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",2.09622,41.35286,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",2.06550,41.35756,,,,
"CEPSA L-D: 24H 1,107 e","CEPSA L-D: 24H 1,107 e",2.15447,41.37475,,,,
"CEPSA Horario Especial 1,106 e","CEPSA Horario Especial 1,106 e",2.16575,41.37686,,,,
"CEPSA L-D: 24H 1,106 e","CEPSA L-D: 24H 1,106 e",2.15097,41.38392,,,,
"CEPSA L-D: 24H 1,098 e","CEPSA L-D: 24H 1,098 e",2.18094,41.39271,,,,
"CEPSA L-S: 07:00-22:00 1,106 e","CEPSA L-S: 07:00-22:00 1,106 e",2.14881,41.37675,,,,
"CEPSA L-D: 24H 1,101 e","CEPSA L-D: 24H 1,101 e",2.13794,41.40258,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",2.13986,41.41222,,,,
"CEPSA L-D: 24H 1,100 e","CEPSA L-D: 24H 1,100 e",2.00161,41.41911,,,,
"CEPSA Horario Especial 1,100 e","CEPSA Horario Especial 1,100 e",2.00192,41.42014,,,,
"CEPSA L-D: 24H 1,098 e","CEPSA L-D: 24H 1,098 e",2.18694,41.45850,,,,
"CEPSA L-D: 06:00-22:00 1,100 e","CEPSA L-D: 06:00-22:00 1,100 e",2.16294,41.48208,,,,
"CEPSA Horario Especial 1,099 e","CEPSA Horario Especial 1,099 e",2.17861,41.48522,,,,
"CEPSA L-D: 07:00-23:00 1,102 e","CEPSA L-D: 07:00-23:00 1,102 e",2.19064,41.49660,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.97872,41.46486,,,,
"CEPSA L-S: 06:00-22:00 1,084 e","CEPSA L-S: 06:00-22:00 1,084 e",1.17550,41.33114,,,,
"CEPSA L-D: 06:00-22:00 1,084 e","CEPSA L-D: 06:00-22:00 1,084 e",1.17642,41.33117,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.19131,41.38722,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",1.18781,41.38806,,,,
"CEPSA L-D: 24H 1,075 e","CEPSA L-D: 24H 1,075 e",-5.17809,41.34695,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-5.26806,41.38886,,,,
"CEPSA  L-D: 07:00-23:00 1,068 e","CEPSA  L-D: 07:00-23:00 1,068 e",-5.29697,41.53219,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",2.18731,41.40583,,,,
"CEPSA L-D: 24H 1,098 e","CEPSA L-D: 24H 1,098 e",2.19053,41.41461,,,,
"CEPSA L-D: 06:00-22:00 1,084 e","CEPSA L-D: 06:00-22:00 1,084 e",2.20131,41.40592,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",2.22467,41.41767,,,,
"CEPSA Horario Especial 1,101 e","CEPSA Horario Especial 1,101 e",2.20298,41.44308,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",2.33364,41.48256,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",2.10208,41.49231,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",2.09900,41.49293,,,,
"CEPSA Horario Especial 1,090 e","CEPSA Horario Especial 1,090 e",2.13942,41.50614,,,,
"CEPSA L-D: 06:00-22:00 1,100 e","CEPSA L-D: 06:00-22:00 1,100 e",2.19544,41.51883,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",2.18397,41.53535,,,,
"CEPSA L-D: 06:00-22:00 1,094 e","CEPSA L-D: 06:00-22:00 1,094 e",2.19282,41.53555,,,,
"CEPSA L-D: 06:00-22:00 1,096 e","CEPSA L-D: 06:00-22:00 1,096 e",2.20951,41.53499,,,,
"CEPSA L-D: 24H 1,100 e","CEPSA L-D: 24H 1,100 e",2.09947,41.53893,,,,
"CEPSA L-D: 06:00-22:00 1,080 e","CEPSA L-D: 06:00-22:00 1,080 e",2.01689,41.55010,,,,
"CEPSA L-D: 06:00-22:00 1,080 e","CEPSA L-D: 06:00-22:00 1,080 e",2.02650,41.55172,,,,
"CEPSA L-D: 06:00-22:00 1,080 e","CEPSA L-D: 06:00-22:00 1,080 e",2.03072,41.55803,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",2.03080,41.55839,,,,
"CEPSA L-D: 06:00-22:00 1,086 e","CEPSA L-D: 06:00-22:00 1,086 e",2.01669,41.56222,,,,
"CEPSA L-D: 06:00-22:00 1,097 e","CEPSA L-D: 06:00-22:00 1,097 e",2.23311,41.55883,,,,
"CEPSA L-D: 24H 1,097 e","CEPSA L-D: 24H 1,097 e",2.09639,41.55886,,,,
"CEPSA L-D: 07:00-23:00 1,092 e","CEPSA L-D: 07:00-23:00 1,092 e",0.86550,41.48742,,,,
"CEPSA L-D: 07:00-23:00 1,092 e","CEPSA L-D: 07:00-23:00 1,092 e",0.86550,41.48939,,,,
"CEPSA L-D: 24H 1,061 e","CEPSA L-D: 24H 1,061 e",0.92090,41.54294,,,,
"CEPSA Horario Especial 1,079 e","CEPSA Horario Especial 1,079 e",0.71775,41.62561,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",0.87753,41.63944,,,,
"CEPSA L-D: 24H 1,099 e","CEPSA L-D: 24H 1,099 e",0.90568,41.64734,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-0.25889,41.49566,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-0.26067,41.49647,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.39531,41.52425,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.39781,41.52588,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",0.39719,41.49686,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",0.39475,41.49739,,,,
"CEPSA L-D: 07:00-22:00 1,062 e","CEPSA L-D: 07:00-22:00 1,062 e",0.36200,41.52406,,,,
"CEPSA L-D: 24H 1,077 e","CEPSA L-D: 24H 1,077 e",0.48414,41.54643,,,,
"CEPSA L-D: 24H 1,077 e","CEPSA L-D: 24H 1,077 e",0.48229,41.55196,,,,
"CEPSA L-D: 07:00-23:00 1,100 e","CEPSA L-D: 07:00-23:00 1,100 e",0.59261,41.63194,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",0.04203,41.51814,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",0.03936,41.51822,,,,
"CEPSA L-D: 07:00-22:00 1,048 e","CEPSA L-D: 07:00-22:00 1,048 e",-0.04911,41.71450,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",2.44071,41.53417,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",2.42614,41.53439,,,,
"CEPSA L-D: 06:30-22:15 1,096 e","CEPSA L-D: 06:30-22:15 1,096 e",2.44367,41.68603,,,,
"CEPSA L-D: 06:00-22:00 1,092 e","CEPSA L-D: 06:00-22:00 1,092 e",2.60033,41.73231,,,,
"CEPSA ELF L-D: 06:00-22:00 1,092 e","CEPSA ELF L-D: 06:00-22:00 1,092 e",2.60039,41.73281,,,,
"CEPSA L-D: 07:00-23:00 1,066 e","CEPSA L-D: 07:00-23:00 1,066 e",-4.69949,41.53622,,,,
"CEPSA L: 07:00-23:00 1,052 e","CEPSA L: 07:00-23:00 1,052 e",-4.70964,41.55708,,,,
"CEPSA L-D: 07:00-23:00 1,054 e","CEPSA L-D: 07:00-23:00 1,054 e",-4.65611,41.59859,,,,
"CEPSA L-D: 06:00-22:00 1,073 e","CEPSA L-D: 06:00-22:00 1,073 e",-4.85975,41.56583,,,,
"CEPSA L-D: 06:00-22:00 1,073 e","CEPSA L-D: 06:00-22:00 1,073 e",-4.86059,41.56629,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-4.70442,41.65200,,,,
"CEPSA L: 07:00-22:00 1,055 e","CEPSA L: 07:00-22:00 1,055 e",-4.73346,41.66050,,,,
"CEPSA L-D: 24H 1,058 e","CEPSA L-D: 24H 1,058 e",-4.73074,41.66414,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",-4.70122,41.71256,,,,
"CEPSA L-D: 24H 1,061 e","CEPSA L-D: 24H 1,061 e",-1.23383,41.54041,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-1.19842,41.56022,,,,
"CEPSA L-D: 24H 1,064 e","CEPSA L-D: 24H 1,064 e",-1.07728,41.60578,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",0.63922,41.54131,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",0.63722,41.54336,,,,
"CEPSA L-D: 06:00-23:00 1,080 e","CEPSA L-D: 06:00-23:00 1,080 e",0.63315,41.59942,,,,
"CEPSA L-D: 24H 1,071 e","CEPSA L-D: 24H 1,071 e",0.61156,41.60533,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",0.63708,41.60906,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",0.63622,41.60931,,,,
"CEPSA L-D: 06:00-22:00 1,102 e","CEPSA L-D: 06:00-22:00 1,102 e",0.61350,41.64389,,,,
"CEPSA L-D: 06:00-22:00 1,077 e","CEPSA L-D: 06:00-22:00 1,077 e",0.79656,41.74289,,,,
"CEPSA L-D: 06:00-22:00 1,077 e","CEPSA L-D: 06:00-22:00 1,077 e",0.79681,41.74369,,,,
"CEPSA L: 06:00-22:00 1,072 e","CEPSA L: 06:00-22:00 1,072 e",1.12538,41.56877,,,,
"CEPSA L-D: 06:00-22:00 1,089 e","CEPSA L-D: 06:00-22:00 1,089 e",1.13667,41.65128,,,,
"CEPSA L-D: 06:00-23:00 1,098 e","CEPSA L-D: 06:00-23:00 1,098 e",1.06675,41.68408,,,,
"CEPSA L-D: 06:00-22:00 1,076 e","CEPSA L-D: 06:00-22:00 1,076 e",1.18258,41.74325,,,,
"CEPSA L-D: 24H 1,064 e","CEPSA L-D: 24H 1,064 e",-3.70550,41.57363,,,,
"CEPSA L-D: 24H 1,064 e","CEPSA L-D: 24H 1,064 e",-3.69722,41.59382,,,,
"CEPSA L-D: 07:00-00:00 1,064 e","CEPSA L-D: 07:00-00:00 1,064 e",-3.68485,41.61631,,,,
"CEPSA Horario Especial 1,052 e","CEPSA Horario Especial 1,052 e",-3.78275,41.64842,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-3.70546,41.66519,,,,
"CEPSA L: 06:00-23:00 1,063 e","CEPSA L: 06:00-23:00 1,063 e",-0.94136,41.59517,,,,
"CEPSA L-D: 06:00-22:00 1,070 e","CEPSA L-D: 06:00-22:00 1,070 e",-0.81636,41.60075,,,,
"CEPSA L-D: 07:00-23:00 1,066 e","CEPSA L-D: 07:00-23:00 1,066 e",-0.86822,41.64856,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-0.91872,41.64882,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-0.91914,41.64994,,,,
"CEPSA L-D: 24H 1,063 e","CEPSA L-D: 24H 1,063 e",-0.92936,41.65164,,,,
"CEPSA L-D: 06:00-22:00 1,066 e","CEPSA L-D: 06:00-22:00 1,066 e",-0.86919,41.65375,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-0.86211,41.67253,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-0.88992,41.67892,,,,
"CEPSA L-D: 24H 1,071 e","CEPSA L-D: 24H 1,071 e",-0.85336,41.68233,,,,
"CEPSA L-D: 24H 1,065 e","CEPSA L-D: 24H 1,065 e",-0.86753,41.69910,,,,
"CEPSA Horario Especial 1,067 e","CEPSA Horario Especial 1,067 e",-0.78233,41.65686,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-0.80725,41.65894,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-0.98331,41.66364,,,,
"CEPSA L-D: 06:00-22:00 1,064 e","CEPSA L-D: 06:00-22:00 1,064 e",-0.83972,41.67028,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-0.99017,41.69531,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-0.98964,41.69569,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-1.00414,41.70369,,,,
"CEPSA L-D: 06:00-22:00 1,098 e","CEPSA L-D: 06:00-22:00 1,098 e",2.72572,41.64211,,,,
"CEPSA L-D: 06:00-22:00 1,098 e","CEPSA L-D: 06:00-22:00 1,098 e",2.72553,41.64253,,,,
"CEPSA L-D: 06:00-22:00 1,098 e","CEPSA L-D: 06:00-22:00 1,098 e",2.74753,41.65628,,,,
"CEPSA Horario Especial 1,098 e","CEPSA Horario Especial 1,098 e",2.72231,41.69056,,,,
"CEPSA L: 06:00-00:00 1,098 e","CEPSA L: 06:00-00:00 1,098 e",2.84039,41.70071,,,,
"CEPSA L: 06:00-21:00 1,094 e","CEPSA L: 06:00-21:00 1,094 e",2.73536,41.71953,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",2.73889,41.77438,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-2.47811,41.76141,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-2.47922,41.76636,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-2.49403,41.77097,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-2.47561,41.78508,,,,
"CEPSA L-D: 24H 1,063 e","CEPSA L-D: 24H 1,063 e",-1.21689,41.77281,,,,
"CEPSA L-D: 06:00-22:00 1,063 e","CEPSA L-D: 06:00-22:00 1,063 e",-1.21631,41.77353,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",-1.35575,41.84564,,,,
"CEPSA L-D: 24H 1,070 e","CEPSA L-D: 24H 1,070 e",-1.35539,41.84611,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",2.10214,41.80931,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",2.19331,41.93328,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",2.19431,41.93425,,,,
"CEPSA L-D: 07:00-23:00 1,059 e","CEPSA L-D: 07:00-23:00 1,059 e",-1.63511,41.82461,,,,
"CEPSA L-D: 06:00-23:00 1,059 e","CEPSA L-D: 06:00-23:00 1,059 e",-1.72128,41.89397,,,,
"CEPSA L-V: 06:00-22:00 1,070 e","CEPSA L-V: 06:00-22:00 1,070 e",-1.48778,41.95369,,,,
"CEPSA L-D: 24H 1,070 e","CEPSA L-D: 24H 1,070 e",-1.48753,41.95431,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-5.54447,41.93652,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-5.65294,41.99511,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-5.67147,42.00239,,,,
"CEPSA L-D: 07:00-23:00 1,078 e","CEPSA L-D: 07:00-23:00 1,078 e",-5.68328,42.05189,,,,
"CEPSA L-D: 09:00-21:00 1,054 e","CEPSA L-D: 09:00-21:00 1,054 e",-5.44428,42.07644,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",2.64908,41.95825,,,,
"CEPSA L-D: 06:00-22:00 1,098 e","CEPSA L-D: 06:00-22:00 1,098 e",2.81131,41.96803,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",2.81903,41.99117,,,,
"CEPSA L-D: 08:00-00:00 1,068 e","CEPSA L-D: 08:00-00:00 1,068 e",-7.00919,42.03869,,,,
"Cepsa - Elf  (Vilavella) - CRX","Cepsa - Elf  (Vilavella) - CRX",-7.00946,42.03886,,,,
"CEPSA EE.SS. L-D: 24H 1,068 e","CEPSA EE.SS. L-D: 24H 1,068 e",-7.00967,42.03897,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-4.25242,42.05106,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-4.08653,42.15111,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-4.07967,42.15908,,,,
"CEPSA L: 07:00-22:00 1,089 e","CEPSA L: 07:00-22:00 1,089 e",3.04953,42.06469,,,,
"CEPSA L-D: 06:00-22:00 1,100 e","CEPSA L-D: 06:00-22:00 1,100 e",2.91489,42.16811,,,,
"CEPSA L-D: 24H 1,100 e","CEPSA L-D: 24H 1,100 e",2.91617,42.16817,,,,
"CEPSA L-D: 24H 1,101 e","CEPSA L-D: 24H 1,101 e",2.93181,42.17383,,,,
"CEPSA L-D: 06:00-22:00 1,071 e","CEPSA L-D: 06:00-22:00 1,071 e",-0.47703,42.09189,,,,
"CEPSA L-D: 24H 1,071 e","CEPSA L-D: 24H 1,071 e",-0.47814,42.09278,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-0.38858,42.14053,,,,
"CEPSA L-D: 07:00-23:00 1,065 e","CEPSA L-D: 07:00-23:00 1,065 e",-8.04482,42.18744,,,,
"CEPSA L-D: 07:00-23:00 1,074 e","CEPSA L-D: 07:00-23:00 1,074 e",-7.92586,42.22856,,,,
"CEPSA L: 08:00-23:00 1,085 e","CEPSA L: 08:00-23:00 1,085 e",-8.19908,42.27314,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",-8.09397,42.31425,,,,
"CEPSA L-D: 07:00-23:00 1,073 e","CEPSA L-D: 07:00-23:00 1,073 e",-7.85175,42.38369,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-8.70246,42.21635,,,,
"CEPSA L-D: 07:00-23:00 1,087 e","CEPSA L-D: 07:00-23:00 1,087 e",-8.68422,42.23458,,,,
"CEPSA Horario Especial 1,087 e","CEPSA Horario Especial 1,087 e",-8.74555,42.22531,,,,
"CEPSA L-S: 09:30-14:00 y 16:30-21:00 1,072 e","CEPSA L-S: 09:30-14:00 y 16:30-21:00 1,072 e",-8.78550,42.26139,,,,
"CEPSA L-D: 06:00-23:59 1,082 e","CEPSA L-D: 06:00-23:59 1,082 e",-8.78471,42.28988,,,,
"CEPSA L-D: 07:00-23:00 1,097 e","CEPSA L-D: 07:00-23:00 1,097 e",-8.80131,42.40128,,,,
"CEPSA L-D: 07:00-23:00 1,097 e","CEPSA L-D: 07:00-23:00 1,097 e",-8.80114,42.40128,,,,
"CEPSA L-D: 07:00-23:00 1,099 e","CEPSA L-D: 07:00-23:00 1,099 e",-8.74492,42.40967,,,,
"CEPSA L-D: 24H 1,095 e","CEPSA L-D: 24H 1,095 e",-8.62519,42.43044,,,,
"CEPSA L-D: 06:00-23:59 1,057 e","CEPSA L-D: 06:00-23:59 1,057 e",-5.81003,42.23492,,,,
"CEPSA L-D: 24H 1,055 e","CEPSA L-D: 24H 1,055 e",-5.89803,42.30444,,,,
"CEPSA Horario Especial 1,055 e","CEPSA Horario Especial 1,055 e",-5.78492,42.38281,,,,
"CEPSA L-D: 08:00-20:00 1,093 e","CEPSA L-D: 08:00-20:00 1,093 e",3.19950,42.33450,,,,
